goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfOccupation_code	typeOfOccupation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	ISCO08_222	Nursing personnel	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2017, 2018]	2000	2018	13	PER_10000_POP	Per 10,000 population	G	Global	37.602	29.804	33.655	36.461	37.138	37.654	37.603	65.112	64.453		73.497			75.122				59.552	97.083	97.083				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2017, 2018]	2000	2018	13	PER_10000_POP	Per 10,000 population	G	Global	37.602	29.804	33.655	36.461	37.138	37.654	37.603	65.112	64.453		73.497			75.122				59.552	97.083	97.083				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	ISCO08_2262	Pharmacists	[2000, 2001, 2005, 2006, 2007, 2008, 2010, 2017]	2000	2017	8	PER_10000_POP	Per 10,000 population	G	Global	2.598	3.754				5.334	5.507	5.449	5.394		5.466							6.783		6.783				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	ISCO08_2261	Dentists	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2017]	2000	2017	12	PER_10000_POP	Per 10,000 population	G	Global	8.752	8.688	9.059	9.368	9.637	11.123	11.492	11.508	11.77	11.873	11.333							12.368		12.368				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ISCO08_221	Medical doctors	[2000, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2014, 2016]	2000	2016	11	PER_10000_POP	Per 10,000 population	G	Global	13.654		14.673	14.053	14.54	15.44		15.068	15.105	14.371	14.841				15.115		12.2			12.2				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ISCO08_222	Nursing personnel	[2000, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2014, 2016]	2000	2016	11	PER_10000_POP	Per 10,000 population	G	Global	19.544		19.602	18.506	19.155	18.915		19.14	18.73	18.766	19.056				22.502		14.6			14.6				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ISCO08_222_322	Nursing and midwifery personnel	[2000, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2014, 2016]	2000	2016	11	PER_10000_POP	Per 10,000 population	G	Global	19.544		19.602	18.506	19.155	18.915		19.14	18.73	18.766	19.056				22.502		14.6			14.6				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ISCO08_2262	Pharmacists	[2000, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2014, 2016]	2000	2016	11	PER_10000_POP	Per 10,000 population	G	Global	5.404		5.884	6.207	7.146	7.225		6.617	8.157	8.241	7.876				14.433		10.1			10.1				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ISCO08_2261	Dentists	[2000, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2014, 2016]	2000	2016	11	PER_10000_POP	Per 10,000 population	G	Global	6.8		8.55	8.565	8.599	8.595		7.534	7.955	7.587	7.605				8.637		6.8			6.8				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014]	2000	2014	14	PER_10000_POP	Per 10,000 population	G	Global	21.717	21.212	20.344	19.292	19.366	19.363	18.953	18.724	19.028		16.722	16.949	17.009	16.848	17.003					17.003				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.c	Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States	C030c01	3.c.1	I	WHO	Health worker density and distribution	2019.Q4.G.01	['means of implementation', 'health', 'health personnel', 'physicians', 'human resources']	SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	ISCO08_2262	Pharmacists	[2003]	2003	2003	1	PER_10000_POP	Per 10,000 population	G	Global				1.034																1.034				Global Health Workforce Statistics database, Global Health Observatory, WHO . Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
