series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	11.8	7.3	7.1	7.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	29.2	17.2	16.7	16.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	17.3	10.3	10.1	10.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	5.4	3.6	3.4	3.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	60.6	48.2	47.4	47.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	15.4	13.7	13.5	13.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	38.0	29.4	30.5	30.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	17.7	24.6	25.2	25.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	1.9	0.3	0.2	0.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.5	48.9	50.1	50.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	38.9	25.6	24.7	24.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	38.2	23.1	22.3	22.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	37.5	20.7	20.0	20.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	39.3	27.3	26.7	26.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	5.7	3.4	3.3	3.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	22.5	15.2	15.0	15.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	34.5	25.1	24.6	24.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.4	22.3	21.8	21.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	28.4	19.6	19.1	19.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	17.6	12.7	12.7	12.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	8.2	1.8	1.6	1.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	27.0	24.1	23.9	23.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	59.9	21.4	19.9	19.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	46.2	15.1	14.0	14.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	53.0	18.1	17.0	17.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.9	25.0	24.7	24.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	1.5	1.3	1.3	1.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	16.2	12.8	13.0	13.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	63.2	39.4	38.1	38.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	44.4	28.5	27.4	27.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.5	17.0	16.7	16.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	23.3	18.7	18.4	18.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	14.8	7.9	7.6	7.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
