goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2003, 2007, 2008, 2009, 2010]	2002	2010	6	PT	Percentage	G	Global			38.93	33.13				49.08	47.58	43.02	43.52										43.52			[2002,2007]: Data reference period: September // [2003]: Data reference period: September | Break in series: Methodology revised // [2009-2010]: Data reference period: November | Age coverage - maximum age: 65 years old	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2003, 2007, 2008, 2009, 2010]	2002	2010	6	PT	Percentage	G	Global			11.77	14.37				17.21	16.53	16.66	16.23										16.23			[2002,2007]: Data reference period: September // [2003]: Data reference period: September | Break in series: Methodology revised // [2009-2010]: Data reference period: November | Age coverage - maximum age: 65 years old	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			Y_GE15	15 years old and over	F	Female	[2016]	2016	2016	1	PT	Percentage	G	Global																	5.5				5.5			Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Nonstandard age group: Excluding ages 75+	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			Y_GE15	15 years old and over	M	Male	[2016]	2016	2016	1	PT	Percentage	G	Global																	7.9				7.9			Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Nonstandard age group: Excluding ages 75+	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global																	6.9				6.9			Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Nonstandard age group: Excluding ages 75+	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	PT	Percentage	G	Global	2.43	2.69	1.97	1.62	1.62	1.47	1.3	1.27	1.3		0.62			0.5	0.58	0.59	0.67	0.82	0.78		0.78			[2000,2002-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	7.02	7.86		4.95	4.64	4.91	4.44	4.57	4.83		2.15			2.03	2.62	2.56	3.03	3.63	3.61		3.61			[2000,2003-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE25	25 years old and over	M	Male	[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	1.42	1.52		0.94	1.01	0.83	0.73	0.69	0.68		0.37			0.27	0.31	0.33	0.36	0.46	0.42		0.42			[2000,2003-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	PT	Percentage	G	Global	2.39	2.6	1.82	1.54	1.51	1.35	1.22	1.18	1.18		0.62			0.49	0.58	0.6	0.69	0.83	0.77		0.77			[2000,2002-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	6.56	7.58		5.03	4.5	4.76	4.77	4.47	4.77		2.53			2.4	3.14	3.1	3.71	4.36	4.0		4.0			[2000,2003-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	1.47	1.51		0.86	0.94	0.75	0.64	0.65	0.62		0.34			0.24	0.27	0.3	0.33	0.42	0.39		0.39			[2000,2003-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	5.99	7.22		5.13	4.31	4.57	5.26	4.32	4.67		3.09			2.98	3.9	3.9	4.7	5.43	4.57		4.57			[2000,2003-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	1.53	1.5		0.76	0.85	0.67	0.54	0.6	0.55		0.31			0.2	0.21	0.26	0.3	0.38	0.36		0.36			[2000,2003-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	PT	Percentage	G	Global	2.33	2.49	1.63	1.44	1.38	1.21	1.12	1.06	1.04		0.62			0.48	0.56	0.61	0.71	0.84	0.74		0.74			[2000,2002-2008]: Data reference period: Third quarter // [2001]: Data reference period: Third quarter | Break in series: Other or unspecified type of break // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing	LFS - Labour force survey		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.5	By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value	C080502	8.5.2	Unemployment rate, by sex, age and persons with disabilities	2020.Q2.G.03	['employment']	SL_TLF_UEM	Unemployment rate, by sex and age (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			Y15T24	15 to 24 years old	F	Female	[2006, 2011, 2015]	2006	2015	3	PT	Percentage	G	Global							7.35					2.31				4.12					4.12			[2006,2015]: Repository: ILO-STATISTICS - Micro data processing // [2011]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	HIES - Questionnaire on Indicators of Well-being		C: Country data
