series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	77.7						68.1					61.6			56.4			55.1			55.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE25	25 years old and over	M	Male	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	74.2						62.3					55.3			49.5			48.2			48.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	75.5						64.4					57.4			51.6			50.3			50.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	31.6	25.2	29.1		15.0	21.2	17.8	12.8	12.1	11.3		9.3	11.0	11.1	10.0	9.6	11.4	9.8			9.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	26.1	20.7	23.8		12.7	19.0	15.5	11.5	10.5	9.6		7.4	8.1	7.8	6.9	7.0	8.3	7.2			7.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	24.6	19.4	22.4		12.1	18.4	14.8	11.2	10.1	9.2		7.0	7.4	7.1	6.2	6.5	7.6	6.7			6.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	31.1	25.2	28.5		14.8	21.0	18.6	14.4	12.8	11.2		7.8	8.2	6.9	8.2	7.3	6.9	5.9			5.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	25.8	20.5	23.3		12.2	17.7	14.5	11.1	10.0	8.8		6.0	6.8	6.3	5.8	6.3	6.7	5.6			5.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	24.2	19.2	21.8		11.5	16.7	13.3	10.2	9.2	8.2		5.5	6.5	6.2	5.1	6.1	6.6	5.5			5.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	31.3	25.2	28.7		14.9	21.1	18.3	13.8	12.5	11.2		8.4	9.3	8.7	8.9	8.2	8.7	7.5			7.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	25.9	20.6	23.5		12.4	18.2	14.9	11.3	10.2	9.2		6.6	7.3	7.0	6.3	6.6	7.3	6.3			6.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	24.4	19.3	22.0		11.8	17.4	14.0	10.6	9.6	8.6		6.2	6.9	6.6	5.6	6.3	7.0	6.0			6.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2000-2001,2004,2006-2008,2013-2017]: M: Modeled data // [2002,2005,2009,2011-2012]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y_GE15	15 years old and over	F	Female	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		52.4					42.4					42.2									42.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y15T24	15 to 24 years old	F	Female	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		60.4					51.3					51.2									51.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y_GE25	25 years old and over	F	Female	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		49.4					39.5					39.7									39.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y15T24	15 to 24 years old	M	Male	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		54.3					44.3					44.9									44.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y_GE15	15 years old and over	M	Male	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		48.4					37.2					37.1									37.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y_GE25	25 years old and over	M	Male	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		45.9					34.3					34.3									34.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		56.2					46.4					47.0									47.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		49.7					39.0					38.9									38.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2001, 2006, 2011]	2001	2011	3	PT	Percentage	G	Global		47.1					36.1					36.3									36.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001]: E: Estimated data // [2006,2011]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.3	0.5	0.8	0.6	0.3	0.2	0.1	0.0	0.1			0.1		0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.9	1.9	2.9	2.4	1.1	0.7	0.2	0.2	0.2			0.3		0.1					0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.1	0.3	0.4	0.3	0.1	0.1	0.0	0.0	0.0			0.0		0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.1	0.3	0.5	0.4	0.2	0.1	0.0	0.0	0.1			0.1		0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.1	0.3	0.5	0.4	0.2	0.1	0.0	0.0	0.1			0.1		0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.6	1.3	1.9	1.7	0.7	0.5	0.1	0.1	0.2			0.2		0.1					0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y_GE25	25 years old and over	M	Male	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.2	0.4	0.5	0.5	0.2	0.2	0.0	0.0	0.0			0.1		0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015]	2002	2015	11	PT	Percentage	G	Global			0.2	0.3	0.5	0.4	0.2	0.2	0.0	0.0	0.0			0.1		0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002-2006,2008-2010,2013,2015]: M: Modeled data // [2007]: E: Estimated data
