series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			_T	All areas	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	PT	Percentage	G	Global													83.3	76.2	65.6	55.3	49.7	12.7	7.1	5.8	8.6	7.8	9.0	8.3	8.6	6.4	3.8	2.4		2.4			[2002]: Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. // [2003-2009]: Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate. // [2010-2017]: Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			_T	All areas	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global																					27.0	26.8	26.2	24.2	22.1	21.5	21.9	22.2		22.2			Source: State Statistical Office, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			_T	All areas	[1999, 2004, 2008, 2010, 2012, 2015]	1999	2015	6	PT	Percentage	G	Global										16.7					19.6				21.6		25.2		26.3			27.8				27.8			[1999]: Source: Central Administration for Public Mobilization and Statistics. // [2004,2008,2010,2012,2015]: Source: Central Administration for Public Mobilization and Statistics. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			U	Urban	[2000, 2004, 2008, 2010]	2000	2010	4	PT	Percentage	G	Global											9.3				10.1				11.0		15.3									15.3			[2004,2008,2010]: Source: Central Administration for Public Mobilization and Statistics. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			R	Rural	[2000, 2004, 2008, 2010]	2000	2010	4	PT	Percentage	G	Global											22.1				26.8				28.9		32.3									32.3			[2004,2008,2010]: Source: Central Administration for Public Mobilization and Statistics. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			_T	All areas	[2007, 2011]	2007	2011	2	PT	Percentage	G	Global																		34.4				28.2								28.2			[2007]: Source: Poverty Assessmen. Poverty line is absolute. Government estimate. // [2011]: Source: National announcement from the Statistics office to the Press.overty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			R	Rural	[2011]	2011	2011	1	PT	Percentage	G	Global																						33.3								33.3			Source: National announcement from the Statistics office to the Press.overty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			U	Urban	[2011]	2011	2011	1	PT	Percentage	G	Global																						15.5								15.5			Source: National announcement from the Statistics office to the Press.overty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			U	Urban	[2003, 2009, 2014]	2003	2014	3	PT	Percentage	G	Global														22.2						25.2					13.7					13.7			[2003,2009]: Source: Report No.: 69116-BF Burkina Faso Poverty Trends and Profile 2003-2009: A Policy Note 1 (June 2013) The welfare measure used is consumption per capita. Poverty line is absolute. World Bank estimate. // [2014]: Source: Institut national de la statistique et de la dĂŠmographie: Rapport EnquĂŞte multisectorielle continue (EMC) 2014 Profil de pauvretĂŠ et dâinĂŠgalitĂŠs The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			_T	All areas	[2003, 2009, 2014]	2003	2014	3	PT	Percentage	G	Global														51.1						46.7					40.1					40.1			[2003,2009]: Source: Report No.: 69116-BF Burkina Faso Poverty Trends and Profile 2003-2009: A Policy Note 1 (June 2013) The welfare measure used is consumption per capita. Poverty line is absolute. World Bank estimate. // [2014]: Source: Institut national de la statistique et de la dĂŠmographie: Rapport EnquĂŞte multisectorielle continue (EMC) 2014 Profil de pauvretĂŠ et dâinĂŠgalitĂŠs The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			R	Rural	[2003, 2009, 2014]	2003	2014	3	PT	Percentage	G	Global														65.8						52.8					47.5					47.5			[2003,2009]: Source: Report No.: 69116-BF Burkina Faso Poverty Trends and Profile 2003-2009: A Policy Note 1 (June 2013) The welfare measure used is consumption per capita. Poverty line is absolute. World Bank estimate. // [2014]: Source: Institut national de la statistique et de la dĂŠmographie: Rapport EnquĂŞte multisectorielle continue (EMC) 2014 Profil de pauvretĂŠ et dâinĂŠgalitĂŠs The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			U	Urban	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2002	2014	13	PT	Percentage	G	Global													35.2	39.4	39.9	36.6	32.6	30.0	24.4	21.5	18.7	14.3	13.1	12.0	10.1					10.1			[2006-2014]: Source: Instituto Nacional de Estadistica de Uruguay (INE) - Encuesta Continua de Hogares (ECH). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			_T	All areas	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global																	32.5	29.6	24.2	21.0	18.5	13.7	12.4	11.5	9.7	9.7	9.4	7.9		7.9			Source: Instituto Nacional de Estadistica de Uruguay (INE) - Encuesta Continua de Hogares (ECH). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			R	Rural	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2006	2014	9	PT	Percentage	G	Global																	20.7	16.4	11.5	9.1	6.1	6.0	4.1	3.0	3.0					3.0			Source: Instituto Nacional de Estadistica de Uruguay (INE) - Encuesta Continua de Hogares (ECH). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			_T	All areas	[2012, 2013]	2012	2013	2	PT	Percentage	G	Global																							15.0	14.1						14.1			Source: Most Recent Comparable Series:2012,2013. 2nd Most Recent Comparable Series:2010,2011. 3rd Most Recent Comparable Series:2001,2002,2003,2004,2005. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			_T	All areas	[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1997	2015	19	PT	Percentage	G	Global								55.6	49.0	42.8	41.6	31.1	41.1	54.0	53.1	42.4	33.1	27.5	27.7	26.4	26.8	27.4	27.2	29.4	29.5	33.1				33.1			Source: Encuesta de Hogares Por Muestreo; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			_T	All areas	[2008, 2013]	2008	2013	2	PT	Percentage	G	Global																			26.9					20.3						20.3			[2008]: Source: GOS and UNDP (2010), Samoa: a Report on the Estimation of Basic Needs Poverty Lines, and the Incidence and Characteristics of hardship & Poverty The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2013]: Source: World Bank Staff Calculation based on welfare aggregate provided by NSO and home production consumed.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			_T	All areas	[2005, 2014]	2005	2014	2	PT	Percentage	G	Global																34.8									48.6					48.6			[2005]: Source: The Government of Yemen, The World Bank and the UNDP, 2007. Yemen Poverty Assessment, Volume 1. Poverty line is absolute. Government estimate. // [2014]: Source: Central Statistics Office of Yemen. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			R	Rural	[2005]	2005	2005	1	PT	Percentage	G	Global																40.1														40.1			Source: The Government of Yemen, The World Bank and the UNDP, 2007. Yemen Poverty Assessment, Volume 1. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			U	Urban	[2005]	2005	2005	1	PT	Percentage	G	Global																20.7														20.7			Source: The Government of Yemen, The World Bank and the UNDP, 2007. Yemen Poverty Assessment, Volume 1. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			_T	All areas	[2010, 2015]	2010	2015	2	PT	Percentage	G	Global																					54.7					54.4				54.4			Source: Living Conditions Monitoring Survey. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
