series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			Y0T17	under 18 years old	M	Male	[2017]	2017	2017	1	NUMBER	Number																	0.0		0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			Y_GE18	18 years old and over	F	Female	[2008, 2009]	2008	2009	2	NUMBER	Number								0.0	0.0										0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			Y_GE18	18 years old and over	M	Male	[2008, 2009]	2008	2009	2	NUMBER	Number								0.0	0.0										0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			Y0T17	under 18 years old	F	Female	[2008, 2009]	2008	2009	2	NUMBER	Number								0.0	0.0										0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			Y0T17	under 18 years old	M	Male	[2008, 2009]	2008	2009	2	NUMBER	Number								0.0	0.0										0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			_T	All age ranges or no breaks by age	F	Female	[2008, 2009]	2008	2009	2	NUMBER	Number								0.0	0.0										0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			_T	All age ranges or no breaks by age	M	Male	[2008, 2009]	2008	2009	2	NUMBER	Number								0.0	0.0										0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	NUMBER	Number										21.0	4.0	529.0	480.0	11.0	32.0	52.0	111.0		111.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	NUMBER	Number										0.0	0.0	290.0	370.0	3.0	20.0	19.0	25.0		25.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			Y0T17	under 18 years old	F	Female	[2014, 2015, 2017]	2014	2017	3	NUMBER	Number														2.0	2.0		1.0		1.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			Y0T17	under 18 years old	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														2.0	3.0	3.0	2.0		2.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														9.0	29.0	49.0	109.0		109.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														1.0	18.0	19.0	24.0		24.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			_T	All age ranges or no breaks by age	F	Female	[2011, 2012, 2013, 2014]	2011	2014	4	NUMBER	Number											3.0	1.0	2.0	0.0					0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			_T	All age ranges or no breaks by age	M	Male	[2011, 2012, 2013, 2014]	2011	2014	4	NUMBER	Number											0.0	2.0	0.0	1.0					1.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			_T	All age ranges or no breaks by age	F	Female	[2012, 2013]	2012	2013	2	NUMBER	Number												21.0	3.0						3.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			_T	All age ranges or no breaks by age	M	Male	[2012, 2013]	2012	2013	2	NUMBER	Number												0.0	0.0						0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	NUMBER	Number										67.0	164.0	212.0	287.0	241.0	216.0	250.0	10.0		10.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	NUMBER	Number										36.0	44.0	100.0	148.0	123.0	30.0	35.0	3.0		3.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														81.0	80.0	77.0	1.0		1.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														195.0	216.0	226.0	6.0		6.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			Y0T17	under 18 years old	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														42.0	10.0	11.0	2.0		2.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			Y0T17	under 18 years old	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number														46.0	32.0	24.0	4.0		4.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			_T	All age ranges or no breaks by age	F	Female	[2012]	2012	2012	1	NUMBER	Number												0.0							0.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			_T	All age ranges or no breaks by age	M	Male	[2012]	2012	2012	1	NUMBER	Number												9.0							9.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	NUMBER	Number										301.0	262.0	195.0	375.0	670.0	751.0	727.0	1002.0	941.0	941.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
VC_HTF_DETVFL	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	NUMBER	Number										106.0	143.0	127.0	452.0	589.0	632.0	645.0	892.0	806.0	806.0			Data in reference to one country but derived from different types of sources should not be compared between them.\n	GLOTIP Database		C: Country data
