goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.24135	52.37652	54.554	56.77379	59.0359	61.34031	63.68703	66.07607	68.50742	70.98107	73.49704	76.05532	78.65591	81.29882	83.98403	86.71156	89.10392	90.72574	90.72574				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	84.44909	84.49462	84.54015	84.58568	84.63122	85.89014	87.15037	88.4119	89.67474	90.93888	92.20151	93.44963	94.69856	95.95711	96.50794	96.65162	96.79529	96.93897	96.93897				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	65.94715	67.19485	68.45618	69.73052	71.01758	72.89149	74.78707	76.70368	78.63979	80.59515	82.56703	84.5481	86.54489	88.56068	90.23609	91.7131	93.0056	93.90399	93.90399				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1	U	Urban	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		49.16	49.16	49.16	49.16	49.16	49.23	49.3	49.37	49.44	49.51	49.58	49.65	49.72	49.79	49.79	49.79	49.79	49.79				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	49.29324	49.21738	49.08154	48.94225	50.73476	52.55115	54.39092	56.25379	58.13946	60.04764	61.97766	63.9291	65.90139	67.89334	69.9037	69.9445	69.98433	70.02315	70.02315				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	25.75991	25.18094	24.6004	24.01829	23.43463	22.84939	22.26259	21.67423	21.0843	20.4928	19.89974	19.30512	18.70892	18.11117	17.51185	16.91096	16.30851	15.70449	15.70449				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	4.7746	4.91586	5.05796	5.20059	5.34364	5.48593	5.62821	5.76952	5.90992	6.0487	6.18587	6.3209	6.45358	6.58311	6.70972	6.83273	6.95153	7.0658	7.0658				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	1.13331	1.28316	1.43872	1.59999	1.76696	1.93963	2.11802	2.3021	2.4919	2.68739	2.8886	3.09551	3.30812	3.52644	3.75047	3.9802	4.21564	4.45678	4.45678				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	65.75006	65.78164	65.86811	65.99349	68.70232	71.41066	74.08951	76.74915	79.39002	82.01154	84.59711	87.17971	89.7595	92.11779	91.81175	91.87727	91.94227	92.00686	92.00686				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	98.81998	98.81998	98.81998	98.81998	98.81998	97.83318	96.84654	95.86006	94.87375	93.8876	92.90162	91.9158	90.93014	89.94465	89.94465	89.94465	89.94465	89.94465	89.94465				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	97.34227	97.33483	97.32737	97.31992	97.31243	96.67783	96.04685	95.41873	94.79271	93.08209	91.28204	89.48186	87.68325	85.888	84.65021	83.4224	82.20748	81.00795	81.00795				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	95.25511	95.25511	95.25511	95.25511	95.25511	95.11266	94.97008	94.82736	94.68452	92.0092	89.12734	86.24335	83.35721	80.46894	77.55013	74.63133	71.71252	68.79371	68.79371				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.96678	99.96678	99.96678	99.96678	99.96861	99.97044	99.97228	99.97411	99.97595	99.97778	99.97961	99.98144	99.98328	99.98511	99.98694	99.98878	99.98878	99.98878	99.98878				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	830	Channel Islands	4	154	Northern Europe	Region						_T	All areas	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9	PT	Percentage	G	Global										91.975	91.975	91.975	91.975	91.975	91.975	91.975	91.975	91.975	91.975				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	833	Isle of Man	4	154	Northern Europe	Country	-4.538190305	54.22880901	IMN	0	1	_T	All areas	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9	PT	Percentage	G	Global										97.20756	97.20756	97.20756	97.20756	97.20756	97.20756	97.20756	97.20756	97.20756	97.20756				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	3.71065	3.76578	3.82091	3.87604	7.06441	10.34067	13.7048	17.15682	20.69672	24.3245	28.04016	31.84371	32.88961	33.30433	33.71905	34.13376	34.54848	34.9632	34.9632				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609	99.66609				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	_T	All areas	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						98.94233	98.9471	98.95185	98.95657	98.96126	98.96589	98.97069	98.97557	98.9806	98.98573	98.99098	98.99631	99.00178	99.00178				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	93.87448	93.87448	93.87448	93.87448	93.87448	93.93106	93.98765	94.04423	94.10081	94.1574	94.21398	94.27057	94.32715	94.38374	94.44032	94.49691	94.55349	94.58874	94.58874				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.1	By 2030, achieve universal and equitable access to safe and affordable drinking water for all	C060101	6.1.1	II	WHO, UNICEF	Proportion of population using safely managed drinking water services	2020.Q1.G.01	['water', 'drinking water']	SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	56.34099	56.48318	56.62722	56.77268	56.91915	57.06669	57.21596	57.3665	57.51839	57.93077	58.34314	58.59512	58.68502	58.77502	58.83591	58.85884	58.88147	58.90381	58.90381				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
