series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfOccupation_code	typeOfOccupation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ISCO08_222_322	Nursing and midwifery personnel	2014	70.576					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ISCO08_2261	Dentists	2014	6.005					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ISCO08_2262	Pharmacists	2014	0.339					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCO08_2261	Dentists	2015	8.772					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCO08_221	Medical doctors	2015	28.736					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCO08_222_322	Nursing and midwifery personnel	2015	37.917					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ISCO08_2262	Pharmacists	2015	4.949					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	ISCO08_221	Medical doctors	2017	7.902					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	ISCO08_2261	Dentists	2017	1.959					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	ISCO08_222_322	Nursing and midwifery personnel	2017	13.989					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	ISCO08_2262	Pharmacists	2017	4.312					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ISCO08_221	Medical doctors	2017	28.058					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ISCO08_222_322	Nursing and midwifery personnel	2017	82.878					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ISCO08_2261	Dentists	2017	5.252					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ISCO08_2262	Pharmacists	2017	8.803					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	ISCO08_221	Medical doctors	2014	0.399					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	ISCO08_2261	Dentists	2014	0.02					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	ISCO08_2262	Pharmacists	2014	0.135					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	ISCO08_222_322	Nursing and midwifery personnel	2014	4.126					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	ISCO08_222_322	Nursing and midwifery personnel	2017	16.947					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	ISCO08_2261	Dentists	2017	1.548					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	ISCO08_221	Medical doctors	2017	11.262					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	ISCO08_2262	Pharmacists	2017	6.779					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCO08_221	Medical doctors	2016	25.948					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCO08_2261	Dentists	2015	6.1					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCO08_222_322	Nursing and midwifery personnel	2015	85.5					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ISCO08_2262	Pharmacists	2015	10.515					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
