goal	target	indicator_code	indicator_ref	series	hub_id	n_countries	seriesDescription	min_year	max_year	min_n_years	max_n_years	n_disaggregations	sex_code	sex_desc	age_code	age_desc	location_code	location_desc	educationLevel_code	educationLevel_desc	typeOfProduct_code	typeOfProduct_desc	typeOfSkill_code	typeOfSkill_desc	quantile_code	quantile_desc	modeOfTransportation_code	modeOfTransportation_desc	nameOfInternationalInstitution_code	nameOfInternationalInstitution_desc	causeOfDeath_code	causeOfDeath_desc	disabilityStatus_code	disabilityStatus_desc	typeOfOccupation_code	typeOfOccupation_desc	groundsOfDiscrimination_code	groundsOfDiscrimination_desc	levelStatus_code	levelStatus_desc	migratoryStatus_code	migratoryStatus_desc	parliamentaryCommittees_code	parliamentaryCommittees_desc	policyDomains_code	policyDomains_desc	typeOfSpeed_code	typeOfSpeed_desc	activity_code	activity_desc	cities_code	cities_desc	ihrCapacity_code	ihrCapacity_desc	nameOfNonCommunicableDisease_code	nameOfNonCommunicableDisease_desc	policyInstruments_code	policyInstruments_desc	samplingStations_code	samplingStations_desc	substanceUseDisorders_code	substanceUseDisorders_desc	typeOfWasteTreatment_code	typeOfWasteTreatment_desc
16	'16.1	C160103	16.1.3	VC_VOV_ROBB	8b7981e92353421895bb37a0a8225a6c	27	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	2006	2018	1	13	1.0	M	Male																																																		
16	'16.1	C160103	16.1.3	VC_VOV_SEXL	ea27aa2484a64fb89fefde9cded7dc38	20	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	2005	2018	1	11	1.0	F	Female																																																		
16	'16.1	C160103	16.1.3	VC_VOV_SEXL	ea27aa2484a64fb89fefde9cded7dc38	28	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	2004	2018	1	12	1.0	_T	Both sexes																																																		
16	'16.1	C160103	16.1.3	VC_VOV_SEXL	ea27aa2484a64fb89fefde9cded7dc38	14	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	2006	2018	1	11	1.0	M	Male																																																		
16	'16.1	C160104	16.1.4	VC_SNS_WALN	93cea5544d6a41859f14ee6ed7a4cc95	7	Proportion of population that feel safe walking alone around the area they live (%)	2014	2018	1	5	1.0	F	Female																																																		
16	'16.1	C160104	16.1.4	VC_SNS_WALN	93cea5544d6a41859f14ee6ed7a4cc95	10	Proportion of population that feel safe walking alone around the area they live (%)	2014	2018	1	5	1.0	M	Male																																																		
16	'16.1	C160104	16.1.4	VC_SNS_WALN	93cea5544d6a41859f14ee6ed7a4cc95	33	Proportion of population that feel safe walking alone around the area they live (%)	2013	2018	1	6	1.0	_T	Both sexes																																																		
16	'16.2	C160201	16.2.1	VC_VAW_PHYPYV	5151a132467e46f4a863ec9752596eb9	29	Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)	2005	2018	1	1	1.0			Y2T14	2 to 14 years old																																																
16	'16.2	C160201	16.2.1	VC_VAW_PHYPYV	5151a132467e46f4a863ec9752596eb9	55	Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)	2008	2019	1	1	1.0			Y1T14	1 to 14 years old																																																
16	'16.2	C160201	16.2.1	VC_VAW_PHYPYV	5151a132467e46f4a863ec9752596eb9	1	Proportion of children aged 1-14 years who experienced physical punishment and/or psychological aggression by caregivers in last month (% of children aged 1-14 years)	2016	2016	1	1	1.0			Y1T4	1 to 4 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0	102	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2003	2018	1	16	2.0	M	Male	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0	102	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2003	2018	1	16	2.0	F	Female	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0	77	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2003	2018	1	16	2.0	M	Male	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0	77	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2003	2018	1	16	2.0	F	Female	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0	82	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2003	2018	1	16	2.0	F	Female	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0	82	Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)	2003	2018	1	16	2.0	M	Male	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	90	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	_T	Both sexes	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	70	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	F	Female	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	68	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	M	Male	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	43	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	M	Male	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	38	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	M	Male	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	43	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	F	Female	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106	39	Detected victims of human trafficking for other purposes, by age and sex (number)	2003	2017	1	15	2.0	F	Female	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36	60	Detected victims of human trafficking for removal of organ, by age and sex (number)	2003	2018	1	16	2.0	M	Male	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36	60	Detected victims of human trafficking for removal of organ, by age and sex (number)	2003	2018	1	16	2.0	F	Female	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36	54	Detected victims of human trafficking for removal of organ, by age and sex (number)	2003	2018	1	16	2.0	M	Male	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36	51	Detected victims of human trafficking for removal of organ, by age and sex (number)	2003	2018	1	16	2.0	M	Male	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36	51	Detected victims of human trafficking for removal of organ, by age and sex (number)	2003	2018	1	16	2.0	F	Female	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36	53	Detected victims of human trafficking for removal of organ, by age and sex (number)	2003	2018	1	16	2.0	F	Female	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733	17	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2003	2016	1	14	2.0	F	Female	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733	17	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2003	2016	1	14	2.0	M	Male	_T	All age ranges or no breaks by age																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733	13	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2003	2016	1	14	2.0	F	Female	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733	12	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2003	2016	1	14	2.0	M	Male	Y_GE18	18 years old and over																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733	12	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2003	2016	1	14	2.0	M	Male	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733	14	Detected victims of human trafficking for sexual exploitaton, by age and sex (number)	2003	2016	1	14	2.0	F	Female	Y0T17	under 18 years old																																																
16	'16.2	C160202	16.2.2	VC_HTF_DETV	1e2f5e2a3b904bb7a5808d5c8ee96bc0	141	Detected victims of human trafficking, by age and sex (number)	2003	2017	1	15	2.0	_T	Both sexes	_T	All age ranges or no breaks by age																																																
16	'16.2	C160203	16.2.3	VC_VAW_SXVLN	d91e7c499900436881fb44cb2ca6864b	51	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	2005	2019	1	1	2.0	F	Female	Y18T29	18 to 29 years old																																																
16	'16.2	C160203	16.2.3	VC_VAW_SXVLN	d91e7c499900436881fb44cb2ca6864b	10	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	2011	2019	1	1	2.0	M	Male	Y18T29	18 to 29 years old																																																
16	'16.2	C160203	16.2.3	VC_VAW_SXVLN	d91e7c499900436881fb44cb2ca6864b	1	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	2012	2012	1	1	2.0	M	Male	Y18T74	18 to 74 years old																																																
16	'16.2	C160203	16.2.3	VC_VAW_SXVLN	d91e7c499900436881fb44cb2ca6864b	1	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	2012	2012	1	1	2.0	F	Female	Y18T74	18 to 74 years old																																																
16	'16.3	C160301	16.3.1	VC_PRR_PHYV	cabe0a418bff46e8a26f896c29ff0ea2	8	Police reporting rate for physical assault, by sex (%)	2012	2018	1	7	1.0	F	Female																																																		
16	'16.3	C160301	16.3.1	VC_PRR_PHYV	cabe0a418bff46e8a26f896c29ff0ea2	8	Police reporting rate for physical assault, by sex (%)	2012	2018	1	7	1.0	M	Male																																																		
16	'16.3	C160301	16.3.1	VC_PRR_PHYV	cabe0a418bff46e8a26f896c29ff0ea2	25	Police reporting rate for physical assault, by sex (%)	2010	2018	1	9	1.0	_T	Both sexes																																																		
16	'16.3	C160301	16.3.1	VC_PRR_SEXV	9dbeb7b3172d4165b588ef6f9e3aa1e6	26	Police reporting rate for sexual assault, by sex (%)	2004	2018	1	12	1.0	_T	Both sexes																																																		
16	'16.3	C160301	16.3.1	VC_PRR_SEXV	9dbeb7b3172d4165b588ef6f9e3aa1e6	2	Police reporting rate for sexual assault, by sex (%)	2014	2016	1	1	1.0	F	Female																																																		
16	'16.3	C160301	16.3.1	VC_PRR_ROBB	c98a93c6120e4b969436c3d50ce4a4e8	43	Police reporting rate for robbery, by sex (%)	2004	2018	1	13	1.0	_T	Both sexes																																																		
16	'16.3	C160301	16.3.1	VC_PRR_ROBB	c98a93c6120e4b969436c3d50ce4a4e8	7	Police reporting rate for robbery, by sex (%)	2014	2018	1	4	1.0	M	Male																																																		
16	'16.3	C160301	16.3.1	VC_PRR_ROBB	c98a93c6120e4b969436c3d50ce4a4e8	7	Police reporting rate for robbery, by sex (%)	2014	2018	1	4	1.0	F	Female																																																		
16	'16.3	C160302	16.3.2	VC_PRS_UNSEC	54ea233d154243a3a4ba1bfcc3c126cb	160	Unsentenced detainees as a proportion of overall prison population (%)	2005	2018	3	3	0.0																																																				
16	'16.5	C160501	16.5.1	IU_COR_BRIB	22607d4e528f428796f94467cebb71d0	38	Prevalence rate of bribery, by sex (%)	2004	2018	1	15	1.0	_T	Both sexes																																																		
16	'16.5	C160501	16.5.1	IU_COR_BRIB	22607d4e528f428796f94467cebb71d0	17	Prevalence rate of bribery, by sex (%)	2007	2016	1	2	1.0	M	Male																																																		
16	'16.5	C160501	16.5.1	IU_COR_BRIB	22607d4e528f428796f94467cebb71d0	17	Prevalence rate of bribery, by sex (%)	2007	2016	1	2	1.0	F	Female																																																		
16	'16.5	C160502	16.5.2	IC_FRM_BRIB	edd3d27f7b2345d4ac9efdceb379af78	138	Bribery incidence (% of firms experiencing at least one bribe payment request)	2006	2018	1	4	0.0																																																				
16	'16.6	C160601	16.6.1	GF_XPD_GBPC	dd7c8bf40a1943d7afd3400ac581bb6d	103	Primary government expenditures as a proportion of original approved budget (%)	2004	2017	2	11	0.0																																																				
16	'16.7	C160701	16.7.1	SG_DMK_PARLMP_LC	9885f3db2b3744f59c1201d663942375	191	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	2020	2020	1	1	0.0																																																				
16	'16.7	C160701	16.7.1	SG_DMK_PARLSP_LC	463f087a13704b438fd47693acec72d8	28	Number of speakers in parliament, by age and sex , Lower Chamber or Unicameral	2020	2020	1	1	2.0	F	Female	Y_GE46	46 years old and over																																																
16	'16.7	C160701	16.7.1	SG_DMK_PARLSP_LC	463f087a13704b438fd47693acec72d8	133	Number of speakers in parliament, by age and sex , Lower Chamber or Unicameral	2020	2020	1	1	2.0	M	Male	Y_GE46	46 years old and over																																																
16	'16.7	C160701	16.7.1	SG_DMK_PARLSP_LC	463f087a13704b438fd47693acec72d8	15	Number of speakers in parliament, by age and sex , Lower Chamber or Unicameral	2020	2020	1	1	2.0	M	Male	_U	Unknown																																																
