series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	disabilityStatus_code	disabilityStatus_desc	groundsOfDiscrimination_code	groundsOfDiscrimination_desc	years	min_year	max_year	n_years
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_ETHCOLLAN	Ethnicity, colour, language	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PWD	Persons without disability	GRD_MIG	Migration status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	GRD_MIG	Migration status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PWD	Persons without disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PWD	Persons without disability	GRD_SEX	Sex	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	_T	No breakdown by disability	GRD_SEX	Sex	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	GRD_SEX	Sex	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_SEX	Sex	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PD	Persons with disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PWD	Persons without disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	_T	No breakdown by disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PD	Persons with disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PWD	Persons without disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PD	Persons with disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PWD	Persons without disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PD	Persons with disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	_T	No breakdown by disability	GRD_AGE	Age	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_DISHEA	Disability or health status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_MIG	Migration status	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	_T	No breakdown by disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PD	Persons with disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PWD	Persons without disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	_T	No breakdown by disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PWD	Persons without disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PD	Persons with disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	_T	No breakdown by disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PWD	Persons without disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	_T	No breakdown by disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PWD	Persons without disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PD	Persons with disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_RELIGION	Religion	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	_T	No breakdown by disability	GRD_OTHER	Other	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PD	Persons with disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	_T	No breakdown by disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PWD	Persons without disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PD	Persons with disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	_T	No breakdown by disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PWD	Persons without disability	GRD_SEXO	Sexual orientation	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Both sexes	PD	Persons with disability	_T	All grounds or no breakdown	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	_T	No breakdown by disability	_T	All grounds or no breakdown	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			F	Female	PD	Persons with disability	_T	All grounds or no breakdown	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PWD	Persons without disability	_T	All grounds or no breakdown	[2018]	2018	2018	1
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			M	Male	PD	Persons with disability	_T	All grounds or no breakdown	[2018]	2018	2018	1
