series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfOccupation_code	typeOfOccupation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			ISCO08_2261	Dentists	2018	5.213					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			ISCO08_2261	Dentists	2018	0.075					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	5.843					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			ISCO08_2262	Pharmacists	2014	0.142					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			ISCO08_221	Medical doctors	2016	0.14					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	23.414					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			ISCO08_221	Medical doctors	2017	11.229					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			ISCO08_2261	Dentists	2019	1.383					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			ISCO08_2262	Pharmacists	2017	6.759					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			ISCO08_2261	Dentists	2010	5.778					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			ISCO08_221	Medical doctors	2017	26.12					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			ISCO08_2262	Pharmacists	2010	9.249					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	145.48					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	8.829					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			ISCO08_221	Medical doctors	2017	0.847					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			ISCO08_2261	Dentists	2018	0.046					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			ISCO08_2262	Pharmacists	2016	0.126					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	19.412					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			ISCO08_2261	Dentists	2017	14.884					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			ISCO08_221	Medical doctors	2017	50.794					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			ISCO08_2262	Pharmacists	2014	0.409					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			ISCO08_222_322	Nursing and midwifery personnel	2014	112.804					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			ISCO08_2261	Dentists	2014	1.486					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			ISCO08_221	Medical doctors	2014	23.742					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			ISCO08_221	Medical doctors	2001	19.475					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	9.416					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
